collection_host,collection_key,category,data_element,source,instance_number,inst_id,value
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-02/07:00:00,                    1,                    0,                    1
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-02/08:00:00,                    1,                    0,                    2
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-02/09:00:00,                    1,                    0,                    1
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-02/10:00:00,                    1,                    0,                    2
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-02/11:00:00,                    1,                    0,                    3
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-02/12:00:00,                    1,                    0,                    3
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-02/13:00:00,                    1,                    0,                    2
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-02/14:00:00,                    1,                    0,                    1
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-02/15:00:00,                    1,                    0,                    2
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-02/16:00:00,                    1,                    0,                    2
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-02/17:00:00,                    1,                    0,                    2
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-02/18:00:00,                    1,                    0,                    1
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-02/19:00:00,                    1,                    0,                    4
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-02/20:00:00,                    1,                    0,                    1
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-02/21:00:00,                    1,                    0,                    1
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-02/22:00:00,                    1,                    0,                    2
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-02/23:00:00,                    1,                    0,                    2
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-03/00:00:00,                    1,                    0,                    1
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-03/01:00:00,                    1,                    0,                    1
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-03/02:00:00,                    1,                    0,                    1
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-03/03:00:00,                    1,                    0,                    2
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-03/04:00:00,                    1,                    0,                    2
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-03/05:00:00,                    1,                    0,                    1
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-03/06:00:00,                    1,                    0,                    1
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-03/07:00:00,                    1,                    0,                    6
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-03/08:00:00,                    1,                    0,                    1
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-03/09:00:00,                    1,                    0,                    2
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-03/10:00:00,                    1,                    0,                    2
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-03/11:00:00,                    1,                    0,                    2
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-03/12:00:00,                    1,                    0,                    2
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-03/13:00:00,                    1,                    0,                    2
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-03/14:00:00,                    1,                    0,                    1
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-03/15:00:00,                    1,                    0,                    2
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-03/16:00:00,                    1,                    0,                    1
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-03/17:00:00,                    1,                    0,                    2
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-03/18:00:00,                    1,                    0,                    3
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-03/19:00:00,                    1,                    0,                    1
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-03/20:00:00,                    1,                    0,                    2
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-03/21:00:00,                    1,                    0,                    1
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-03/22:00:00,                    1,                    0,                    1
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-03/23:00:00,                    1,                    0,                    1
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-04/00:00:00,                    1,                    0,                    1
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-04/01:00:00,                    1,                    0,                    1
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-04/02:00:00,                    1,                    0,                    1
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-04/03:00:00,                    1,                    0,                   21
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-04/04:00:00,                    1,                    0,                    1
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-04/05:00:00,                    1,                    0,                   10
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-04/07:00:00,                    1,                    0,                    4
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-04/08:00:00,                    1,                    0,                    1
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-04/09:00:00,                    1,                    0,                    2
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-04/10:00:00,                    1,                    0,                    1
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-04/11:00:00,                    1,                    0,                    1
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-04/12:00:00,                    1,                    0,                    1
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-04/13:00:00,                    1,                    0,                    2
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-04/14:00:00,                    1,                    0,                    2
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-04/15:00:00,                    1,                    0,                    2
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-04/16:00:00,                    1,                    0,                    1
aupp-hroradb-f9exx1, PRD1219183590, cpu_ts_90p, ON CPU            , 2020-11-04/17:00:00,                    1,                    0,                    1
